X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area,X_discretized,Y_discretized,FFMC_discretized,DMC_discretized,DC_discretized,ISI_discretized,temp_discretized,RH_discretized,wind_discretized,rain_discretized,area_discretized,X_z_score,Y_z_score,FFMC_z_score,DMC_z_score,DC_z_score,ISI_z_score,temp_z_score,RH_z_score,wind_z_score,rain_z_score,area_z_score,prediction
8,6,9,0,84.9,32.8,664.2,3.0,19.1,32,4.0,0.0,5.44,"(7.0, 9.0]","(5.0, 9.0]","(18.698999999999998, 90.2]","(1.0990000000000002, 68.6]","(437.7, 664.2]","(-0.001, 6.5]","(15.5, 19.3]","(14.999, 33.0]","(2.7, 4.0]","(-0.001, 6.4]","(0.52, 6.57]",1.4267309269019497,1.392680337300054,-0.97209877511406,-1.2011496421033636,0.48043879581194915,-1.4608133195206625,0.04636662722796252,-0.7511652540214759,-0.012389413699606602,-0.07903156383822371,-0.1071007633671233,8.903381642512077
7,4,9,0,91.7,48.5,696.1,11.1,16.8,45,4.5,0.0,6.83,"(4.0, 7.0]","(1.999, 4.0]","(91.6, 92.9]","(1.0990000000000002, 68.6]","(664.2, 713.9]","(10.8, 56.1]","(15.5, 19.3]","(42.0, 53.0]","(4.0, 4.9]","(-0.001, 6.4]","(6.57, 1090.84]",0.9965294675156371,-0.261751971572894,0.19258287433101842,-0.9546804381956014,0.6083191539348699,0.5435612245384986,-0.3506684667150762,0.03110475316575006,0.2604412922385365,-0.07903156383822371,-0.08384929382449849,8.903381642512077
8,6,7,4,93.9,135.7,586.7,15.1,20.8,34,4.9,0.0,6.96,"(7.0, 9.0]","(5.0, 9.0]","(92.9, 96.2]","(108.3, 142.4]","(437.7, 664.2]","(10.8, 56.1]","(19.3, 22.8]","(33.0, 42.0]","(4.0, 4.9]","(-0.001, 6.4]","(6.57, 1090.84]",1.4267309269019497,1.392680337300054,0.5693916432691326,0.4142440573940065,0.16975767498040162,1.5333758141973437,0.3398273488380344,-0.6308160221465181,0.4787058569890512,-0.07903156383822371,-0.08167469595360552,8.903381642512077
6,4,2,5,90.8,41.9,89.4,7.9,13.3,42,0.9,0.0,7.4,"(4.0, 7.0]","(1.999, 4.0]","(90.2, 91.6]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(6.5, 8.4]","(2.1990000000000003, 15.5]","(33.0, 42.0]","(0.399, 2.7]","(-0.001, 6.4]","(6.57, 1090.84]",0.5663280081293245,-0.261751971572894,0.038433832492698196,-1.0582916958893105,-1.823812923594161,-0.24829044718857723,-0.9548523053240479,-0.1494190946466867,-1.703939790516094,-0.07903156383822371,-0.0743145185444293,8.903381642512077
6,5,2,4,91.2,48.3,97.8,12.5,11.7,33,4.0,0.0,8.31,"(4.0, 7.0]","(4.0, 5.0]","(90.2, 91.6]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(10.8, 56.1]","(2.1990000000000003, 15.5]","(14.999, 33.0]","(2.7, 4.0]","(-0.001, 6.4]","(6.57, 1090.84]",0.5663280081293245,0.56546418286358,0.10694451775417439,-0.957820173277229,-1.790139098884677,0.8899963309190945,-1.2310506315452923,-0.690990638083997,-0.012389413699606602,-0.07903156383822371,-0.05909233344817852,8.903381642512077
2,5,7,3,95.2,131.7,578.8,10.4,24.2,28,2.7,0.0,8.68,"(0.999, 3.0]","(4.0, 5.0]","(92.9, 96.2]","(108.3, 142.4]","(437.7, 664.2]","(8.4, 10.8]","(22.8, 33.3]","(14.999, 33.0]","(0.399, 2.7]","(-0.001, 6.4]","(6.57, 1090.84]",-1.1544778294159257,0.56546418286358,0.7920513703689266,0.35144935576145564,0.13808824459886285,0.3703436713482009,0.9267487920581781,-0.9918637177713916,-0.7217492491387786,-0.07903156383822371,-0.05290309335409854,8.903381642512077
2,2,7,1,94.8,108.3,647.1,17.0,24.6,22,4.5,0.0,8.71,"(0.999, 3.0]","(1.999, 4.0]","(92.9, 96.2]","(68.6, 108.3]","(437.7, 664.2]","(10.8, 56.1]","(22.8, 33.3]","(14.999, 33.0]","(4.0, 4.9]","(-0.001, 6.4]","(6.57, 1090.84]",-1.1544778294159257,-1.916184280445842,0.7235406851074504,-0.015899648788966585,0.41188850979621405,2.0035377442852953,0.9957983736134896,-1.3529114133962652,0.2604412922385365,-0.07903156383822371,-0.05240126307620015,8.903381642512077
4,5,8,2,92.9,133.3,699.6,9.2,24.3,25,4.0,0.0,9.41,"(3.0, 4.0]","(4.0, 5.0]","(91.6, 92.9]","(108.3, 142.4]","(664.2, 713.9]","(8.4, 10.8]","(22.8, 33.3]","(14.999, 33.0]","(2.7, 4.0]","(-0.001, 6.4]","(6.57, 1090.84]",-0.29407491064330055,0.56546418286358,0.3981149301154446,0.3765672364144763,0.6223499142304881,0.07339929445054713,0.9440111874470061,-1.1723875655838285,-0.012389413699606602,-0.07903156383822371,-0.04069188992523801,8.903381642512077
2,5,7,4,93.9,135.7,586.7,15.1,23.5,36,5.4,0.0,10.02,"(0.999, 3.0]","(4.0, 5.0]","(92.9, 96.2]","(108.3, 142.4]","(437.7, 664.2]","(10.8, 56.1]","(22.8, 33.3]","(33.0, 42.0]","(4.9, 9.4]","(-0.001, 6.4]","(6.57, 1090.84]",-1.1544778294159257,0.56546418286358,0.5693916432691326,0.4142440573940065,0.16975767498040162,1.5333758141973437,0.8059120243363839,-0.5104667902715603,0.7515365629271943,-0.07903156383822371,-0.03048800760797101,8.903381642512077
6,5,3,3,81.5,9.1,55.2,2.7,5.8,54,5.8,0.0,10.93,"(4.0, 7.0]","(4.0, 5.0]","(18.698999999999998, 90.2]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(-0.001, 6.5]","(2.1990000000000003, 15.5]","(53.0, 100.0]","(4.9, 9.4]","(-0.001, 6.4]","(6.57, 1090.84]",0.5663280081293245,0.56546418286358,-1.5544395998366003,-1.5732082492762272,-1.9609134956256309,-1.5350494137450759,-2.2495319594861303,0.5726762966030604,0.9698011276777085,-0.07903156383822371,-0.015265822511720224,8.903381642512077
3,4,8,1,91.0,129.5,692.6,7.0,13.9,59,6.3,0.0,11.24,"(0.999, 3.0]","(1.999, 4.0]","(90.2, 91.6]","(108.3, 142.4]","(664.2, 713.9]","(6.5, 8.4]","(2.1990000000000003, 15.5]","(53.0, 100.0]","(4.9, 9.4]","(-0.001, 6.4]","(6.57, 1090.84]",-0.7242763700296131,-0.261751971572894,0.0726891751234363,0.31691226986355286,0.5942883936392516,-0.47099872986181746,-0.8512779329910813,0.873549376290455,1.2426318336158517,-0.07903156383822371,-0.01008024297343698,8.903381642512077
2,4,8,0,63.5,70.8,665.3,0.8,22.6,38,3.6,0.0,11.32,"(0.999, 3.0]","(1.999, 4.0]","(18.698999999999998, 90.2]","(68.6, 108.3]","(664.2, 713.9]","(-0.001, 6.5]","(19.3, 22.8]","(33.0, 42.0]","(2.7, 4.0]","(-0.001, 6.4]","(6.57, 1090.84]",-1.1544778294159257,-0.261751971572894,-4.637420436602985,-0.6045999765941307,0.4848484633334288,-2.005211343833027,0.6505504658369342,-0.3901175583966024,-0.23065397845012103,-0.07903156383822371,-0.008742028899041306,8.903381642512077
1,5,8,1,91.0,129.5,692.6,7.0,21.6,33,2.2,0.0,11.53,"(0.999, 3.0]","(4.0, 5.0]","(90.2, 91.6]","(108.3, 142.4]","(664.2, 713.9]","(6.5, 8.4]","(19.3, 22.8]","(14.999, 33.0]","(0.399, 2.7]","(-0.001, 6.4]","(6.57, 1090.84]",-1.5846792888022383,0.56546418286358,0.0726891751234363,0.31691226986355286,0.5942883936392516,-0.47099872986181746,0.4779265119486566,-0.690990638083997,-0.9945799550769218,-0.07903156383822371,-0.005229216953752677,8.903381642512077
6,5,2,6,90.1,37.6,83.7,7.2,12.4,54,3.6,0.0,12.1,"(4.0, 7.0]","(4.0, 5.0]","(18.698999999999998, 90.2]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(6.5, 8.4]","(2.1990000000000003, 15.5]","(53.0, 100.0]","(2.7, 4.0]","(-0.001, 6.4]","(6.57, 1090.84]",0.5663280081293245,0.56546418286358,-0.08145986671488394,-1.1257960001443024,-1.8466630189327393,-0.42150800037887515,-1.1102138638234977,0.5726762966030604,-0.23065397845012103,-0.07903156383822371,0.004305558326316502,8.903381642512077
7,4,1,6,83.9,8.7,32.1,2.1,8.8,68,2.2,0.0,13.05,"(4.0, 7.0]","(1.999, 4.0]","(18.698999999999998, 90.2]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(-0.001, 6.5]","(2.1990000000000003, 15.5]","(53.0, 100.0]","(0.399, 2.7]","(-0.001, 6.4]","(6.57, 1090.84]",0.9965294675156371,-0.261751971572894,-1.143375488267748,-1.579487719439482,-2.0535165135767115,-1.6835216021939028,-1.7316600978212973,1.4151209197277652,-0.9945799550769218,-0.07903156383822371,0.020196850459765145,8.903381642512077
8,6,9,2,91.4,37.9,673.8,5.2,20.2,37,2.7,0.0,13.7,"(7.0, 9.0]","(5.0, 9.0]","(90.2, 91.6]","(1.0990000000000002, 68.6]","(664.2, 713.9]","(-0.001, 6.5]","(19.3, 22.8]","(33.0, 42.0]","(0.399, 2.7]","(-0.001, 6.4]","(6.57, 1090.84]",1.4267309269019497,1.392680337300054,0.1411998603849125,-1.1210863975218612,0.5189231669085017,-0.9164152952082977,0.23625297650506755,-0.4502921743340813,-0.7217492491387786,-0.07903156383822371,0.031069839814229967,8.903381642512077
2,2,7,5,93.5,139.4,594.2,20.3,22.9,31,7.2,0.0,15.45,"(0.999, 3.0]","(1.999, 4.0]","(92.9, 96.2]","(108.3, 142.4]","(437.7, 664.2]","(10.8, 56.1]","(22.8, 33.3]","(14.999, 33.0]","(4.9, 9.4]","(-0.001, 6.4]","(6.57, 1090.84]",-1.1544778294159257,-1.916184280445842,0.5008809580076564,0.47232915640411627,0.19982358989958363,2.8201347807538424,0.702337652003417,-0.8113398699589549,1.7337271043045095,-0.07903156383822371,0.06034327269163533,8.903381642512077
7,5,8,1,91.0,129.5,692.6,7.0,20.7,37,2.2,0.0,17.2,"(4.0, 7.0]","(4.0, 5.0]","(90.2, 91.6]","(108.3, 142.4]","(664.2, 713.9]","(6.5, 8.4]","(19.3, 22.8]","(33.0, 42.0]","(0.399, 2.7]","(-0.001, 6.4]","(6.57, 1090.84]",0.9965294675156371,0.56546418286358,0.0726891751234363,0.31691226986355286,0.5942883936392516,-0.47099872986181746,0.3225649534492064,-0.4502921743340813,-0.9945799550769218,-0.07903156383822371,0.08961670556904068,8.903381642512077
6,5,8,4,92.4,117.9,668.0,12.2,19.6,33,6.3,0.0,19.23,"(4.0, 7.0]","(4.0, 5.0]","(91.6, 92.9]","(108.3, 142.4]","(664.2, 713.9]","(10.8, 56.1]","(19.3, 22.8]","(14.999, 33.0]","(4.9, 9.4]","(-0.001, 6.4]","(6.57, 1090.84]",0.5663280081293245,0.56546418286358,0.31247657353860053,0.13480763512915553,0.4956721927043345,0.8157602366946809,0.13267860417210134,-0.690990638083997,1.2426318336158517,-0.07903156383822371,0.12357388770683092,8.903381642512077
8,3,8,3,93.7,80.9,685.2,17.9,23.2,26,4.9,0.0,23.41,"(7.0, 9.0]","(1.999, 4.0]","(92.9, 96.2]","(68.6, 108.3]","(664.2, 713.9]","(10.8, 56.1]","(22.8, 33.3]","(14.999, 33.0]","(4.0, 4.9]","(-0.001, 6.4]","(6.57, 1090.84]",1.4267309269019497,-1.088968126009368,0.5351363006383946,-0.44604335497193964,0.5646233575856587,2.2262460269585347,0.7541248381699004,-1.1122129496463495,0.4787058569890512,-0.07903156383822371,0.19349557309400486,8.903381642512077
4,4,9,5,90.6,43.7,686.9,6.7,18.4,25,3.1,0.0,24.23,"(3.0, 4.0]","(1.999, 4.0]","(90.2, 91.6]","(1.0990000000000002, 68.6]","(664.2, 713.9]","(6.5, 8.4]","(15.5, 19.3]","(14.999, 33.0]","(2.7, 4.0]","(-0.001, 6.4]","(6.57, 1090.84]",-0.29407491064330055,-0.261751971572894,0.004178489861960095,-1.0300340801546624,0.571438298300673,-0.5452348240862308,-0.07447014049383231,-1.1723875655838285,-0.5034846843882642,-0.07903156383822371,0.20721226735656054,8.903381642512077
7,4,7,5,93.5,139.4,594.2,20.3,5.1,96,5.8,0.0,26.0,"(4.0, 7.0]","(1.999, 4.0]","(92.9, 96.2]","(108.3, 142.4]","(437.7, 664.2]","(10.8, 56.1]","(2.1990000000000003, 15.5]","(53.0, 100.0]","(4.9, 9.4]","(-0.001, 6.4]","(6.57, 1090.84]",0.9965294675156371,-0.261751971572894,0.5008809580076564,0.47232915640411627,0.19982358989958363,2.8201347807538424,-2.3703687272079246,3.1000101659771753,0.9698011276777085,-0.07903156383822371,0.2368202537525648,8.903381642512077
7,4,8,4,94.3,85.1,692.3,15.9,20.1,47,4.9,0.0,26.13,"(4.0, 7.0]","(1.999, 4.0]","(92.9, 96.2]","(68.6, 108.3]","(664.2, 713.9]","(10.8, 56.1]","(19.3, 22.8]","(42.0, 53.0]","(4.0, 4.9]","(-0.001, 6.4]","(6.57, 1090.84]",0.9965294675156371,-0.261751971572894,0.6379023285306064,-0.38010891825776144,0.593085757042484,1.7313387321291127,0.21899058111624015,0.1514539850407079,0.4787058569890512,-0.07903156383822371,0.23899485162345774,8.903381642512077
7,3,2,0,87.6,52.2,103.8,5.0,11.0,46,5.8,0.0,27.35,"(4.0, 7.0]","(1.999, 4.0]","(18.698999999999998, 90.2]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(-0.001, 6.5]","(2.1990000000000003, 15.5]","(42.0, 53.0]","(4.9, 9.4]","(-0.001, 6.4]","(6.57, 1090.84]",0.9965294675156371,-1.088968126009368,-0.5096516495991041,-0.896595339185492,-1.7660863669493314,-0.96590602469124,-1.3518873992670866,0.09127936910322898,0.9698011276777085,-0.07903156383822371,0.2594026162579918,8.903381642512077
4,4,2,5,91.7,35.8,80.8,7.8,17.0,27,4.9,0.0,28.66,"(3.0, 4.0]","(1.999, 4.0]","(91.6, 92.9]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(6.5, 8.4]","(15.5, 19.3]","(14.999, 33.0]","(4.0, 4.9]","(-0.001, 6.4]","(6.57, 1090.84]",-0.29407491064330055,-0.261751971572894,0.19258287433101842,-1.1540536158789503,-1.8582885060348229,-0.2730358119300485,-0.31614367593742077,-1.0520383337088706,0.4787058569890512,-0.07903156383822371,0.28131587172622097,8.903381642512077
4,4,2,5,91.7,35.8,80.8,7.8,17.0,27,4.9,0.0,28.66,"(3.0, 4.0]","(1.999, 4.0]","(91.6, 92.9]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(6.5, 8.4]","(15.5, 19.3]","(14.999, 33.0]","(4.0, 4.9]","(-0.001, 6.4]","(6.57, 1090.84]",-0.29407491064330055,-0.261751971572894,0.19258287433101842,-1.1540536158789503,-1.8582885060348229,-0.2730358119300485,-0.31614367593742077,-1.0520383337088706,0.4787058569890512,-0.07903156383822371,0.28131587172622097,8.903381642512077
4,4,8,6,92.4,124.1,680.7,8.5,16.9,60,1.3,0.0,29.48,"(3.0, 4.0]","(1.999, 4.0]","(91.6, 92.9]","(108.3, 142.4]","(664.2, 713.9]","(8.4, 10.8]","(15.5, 19.3]","(53.0, 100.0]","(0.399, 2.7]","(-0.001, 6.4]","(6.57, 1090.84]",-0.29407491064330055,-0.261751971572894,0.31247657353860053,0.23213942265960916,0.5465838086341496,-0.09981825873975057,-0.3334060713262488,0.9337239922279339,-1.4856752257655794,-0.07903156383822371,0.2950325659887766,8.903381642512077
1,3,8,0,88.6,91.8,709.9,7.1,12.4,73,6.3,0.0,30.32,"(0.999, 3.0]","(1.999, 4.0]","(18.698999999999998, 90.2]","(68.6, 108.3]","(664.2, 713.9]","(6.5, 8.4]","(2.1990000000000003, 15.5]","(53.0, 100.0]","(4.9, 9.4]","(-0.001, 6.4]","(6.57, 1090.84]",-1.5846792888022383,-1.088968126009368,-0.33837493644541605,-0.2749277930232388,0.6636404373861646,-0.4462533651203464,-1.1102138638234977,1.7159939994151598,1.2426318336158517,-0.07903156383822371,0.30908381376993116,8.903381642512077
4,5,8,2,92.9,133.3,699.6,9.2,19.4,19,1.3,0.0,31.72,"(3.0, 4.0]","(4.0, 5.0]","(91.6, 92.9]","(108.3, 142.4]","(664.2, 713.9]","(8.4, 10.8]","(19.3, 22.8]","(14.999, 33.0]","(0.399, 2.7]","(-0.001, 6.4]","(6.57, 1090.84]",-0.29407491064330055,0.56546418286358,0.3981149301154446,0.3765672364144763,0.6223499142304881,0.07339929445054713,0.09815381339444532,-1.5334352612087019,-1.4856752257655794,-0.07903156383822371,0.3325025600718554,8.903381642512077
6,5,2,0,90.1,39.7,86.6,6.2,15.2,27,3.1,0.0,31.86,"(4.0, 7.0]","(4.0, 5.0]","(18.698999999999998, 90.2]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(-0.001, 6.5]","(2.1990000000000003, 15.5]","(14.999, 33.0]","(2.7, 4.0]","(-0.001, 6.4]","(6.57, 1090.84]",0.5663280081293245,0.56546418286358,-0.08145986671488394,-1.0928287817872133,-1.8350375318306553,-0.6689616477935864,-0.6268667929363206,-1.0520383337088706,-0.5034846843882642,-0.07903156383822371,0.3348444347020479,8.903381642512077
8,6,7,6,90.2,99.6,631.2,6.3,16.2,59,3.1,0.0,32.07,"(7.0, 9.0]","(5.0, 9.0]","(18.698999999999998, 90.2]","(68.6, 108.3]","(437.7, 664.2]","(-0.001, 6.5]","(15.5, 19.3]","(53.0, 100.0]","(2.7, 4.0]","(-0.001, 6.4]","(6.57, 1090.84]",1.4267309269019497,1.392680337300054,-0.06433219539951367,-0.1524781248397647,0.34814877016754825,-0.6442162830521154,-0.45424283904804297,0.873549376290455,-0.5034846843882642,-0.07903156383822371,0.3383572466473365,8.903381642512077
3,4,8,4,93.3,141.2,713.9,13.9,18.6,49,3.6,0.0,35.88,"(0.999, 3.0]","(1.999, 4.0]","(92.9, 96.2]","(108.3, 142.4]","(664.2, 713.9]","(10.8, 56.1]","(15.5, 19.3]","(42.0, 53.0]","(2.7, 4.0]","(-0.001, 6.4]","(6.57, 1090.84]",-0.7242763700296131,-0.261751971572894,0.4666256153769183,0.5005867721387639,0.6796755920097284,1.2364314372996903,-0.0399453497161763,0.2718032169156657,-0.23065397845012103,-0.07903156383822371,0.40208969194043054,8.903381642512077
4,3,2,0,87.6,52.2,103.8,5.0,11.0,46,5.8,0.0,36.85,"(3.0, 4.0]","(1.999, 4.0]","(18.698999999999998, 90.2]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(-0.001, 6.5]","(2.1990000000000003, 15.5]","(42.0, 53.0]","(4.9, 9.4]","(-0.001, 6.4]","(6.57, 1090.84]",-0.29407491064330055,-1.088968126009368,-0.5096516495991041,-0.896595339185492,-1.7660863669493314,-0.96590602469124,-1.3518873992670866,0.09127936910322898,0.9698011276777085,-0.07903156383822371,0.418315537592478,8.903381642512077
2,2,6,4,88.3,150.3,309.9,6.8,13.4,79,3.6,0.0,37.02,"(0.999, 3.0]","(1.999, 4.0]","(18.698999999999998, 90.2]","(142.4, 291.3]","(7.899, 437.7]","(6.5, 8.4]","(2.1990000000000003, 15.5]","(53.0, 100.0]","(2.7, 4.0]","(-0.001, 6.4]","(6.57, 1090.84]",-1.1544778294159257,-1.916184280445842,-0.38975795039152195,0.6434447183528174,-0.9398750249702096,-0.5204894593447598,-0.9375899099352202,2.0770416950400334,-0.23065397845012103,-0.07903156383822371,0.4211592425005689,8.903381642512077
7,5,9,0,91.7,48.5,696.1,11.1,16.1,44,4.0,0.0,49.37,"(4.0, 7.0]","(4.0, 5.0]","(91.6, 92.9]","(1.0990000000000002, 68.6]","(664.2, 713.9]","(10.8, 56.1]","(15.5, 19.3]","(42.0, 53.0]","(2.7, 4.0]","(-0.001, 6.4]","(6.57, 1090.84]",0.9965294675156371,0.56546418286358,0.19258287433101842,-0.9546804381956014,0.6083191539348699,0.5435612245384986,-0.47150523443687037,-0.029069862771728863,-0.012389413699606602,-0.07903156383822371,0.6277460402354009,8.903381642512077
8,6,7,5,92.2,81.8,480.8,11.9,20.1,34,4.5,0.0,58.3,"(7.0, 9.0]","(5.0, 9.0]","(91.6, 92.9]","(68.6, 108.3]","(437.7, 664.2]","(10.8, 56.1]","(19.3, 22.8]","(33.0, 42.0]","(4.0, 4.9]","(-0.001, 6.4]","(6.57, 1090.84]",1.4267309269019497,1.392680337300054,0.27822123090786244,-0.43191454710461585,-0.2547730436784486,0.7415241424702678,0.21899058111624015,-0.6308160221465181,0.2604412922385365,-0.07903156383822371,0.7771241862898179,8.903381642512077
4,6,8,6,93.5,149.3,728.6,8.1,28.3,26,3.1,0.0,64.1,"(3.0, 4.0]","(5.0, 9.0]","(92.9, 96.2]","(142.4, 291.3]","(713.9, 860.6]","(6.5, 8.4]","(22.8, 33.3]","(14.999, 33.0]","(2.7, 4.0]","(-0.001, 6.4]","(6.57, 1090.84]",-0.29407491064330055,1.392680337300054,0.5008809580076564,0.6277460429446796,0.7386047852513253,-0.19879971770563515,1.6345070030001165,-1.1122129496463495,-0.5034846843882642,-0.07903156383822371,0.8741447066835042,8.903381642512077
8,6,7,5,92.2,81.8,480.8,11.9,16.4,43,4.0,0.0,71.3,"(7.0, 9.0]","(5.0, 9.0]","(91.6, 92.9]","(68.6, 108.3]","(437.7, 664.2]","(10.8, 56.1]","(15.5, 19.3]","(42.0, 53.0]","(2.7, 4.0]","(-0.001, 6.4]","(6.57, 1090.84]",1.4267309269019497,1.392680337300054,0.27822123090786244,-0.43191454710461585,-0.2547730436784486,0.7415241424702678,-0.41971804827038756,-0.08924447870920779,-0.012389413699606602,-0.07903156383822371,0.994583973379115,8.903381642512077
1,5,8,6,93.5,149.3,728.6,8.1,27.8,27,3.1,0.0,95.18,"(0.999, 3.0]","(4.0, 5.0]","(92.9, 96.2]","(142.4, 291.3]","(713.9, 860.6]","(6.5, 8.4]","(22.8, 33.3]","(14.999, 33.0]","(2.7, 4.0]","(-0.001, 6.4]","(6.57, 1090.84]",-1.5846792888022383,0.56546418286358,0.5008809580076564,0.6277460429446796,0.7386047852513253,-0.19879971770563515,1.5481950260559778,-1.0520383337088706,-0.5034846843882642,-0.07903156383822371,1.3940408745862236,8.903381642512077
6,4,8,1,91.0,129.5,692.6,7.0,18.7,43,2.7,0.0,103.39,"(4.0, 7.0]","(1.999, 4.0]","(90.2, 91.6]","(108.3, 142.4]","(664.2, 713.9]","(6.5, 8.4]","(15.5, 19.3]","(42.0, 53.0]","(0.399, 2.7]","(-0.001, 6.4]","(6.57, 1090.84]",0.5663280081293245,-0.261751971572894,0.0726891751234363,0.31691226986355286,0.5942883936392516,-0.47099872986181746,-0.022682954327348903,-0.08924447870920779,-0.7217492491387786,-0.07903156383822371,1.5313750939710795,8.903381642512077
9,4,8,1,84.4,73.4,671.9,3.2,24.3,36,3.1,0.0,105.66,"(7.0, 9.0]","(1.999, 4.0]","(18.698999999999998, 90.2]","(68.6, 108.3]","(664.2, 713.9]","(-0.001, 6.5]","(22.8, 33.3]","(33.0, 42.0]","(2.7, 4.0]","(-0.001, 6.4]","(6.57, 1090.84]",1.856932386288262,-0.261751971572894,-1.0577371316909039,-0.5637834205329725,0.5113064684623091,-1.4113225900377202,0.9440111874470061,-0.5104667902715603,-0.5034846843882642,-0.07903156383822371,1.5693469183320568,8.903381642512077
4,5,8,5,92.5,121.1,674.4,8.6,17.7,25,3.1,0.0,154.88,"(3.0, 4.0]","(4.0, 5.0]","(91.6, 92.9]","(108.3, 142.4]","(664.2, 713.9]","(8.4, 10.8]","(15.5, 19.3]","(14.999, 33.0]","(2.7, 4.0]","(-0.001, 6.4]","(6.57, 1090.84]",-0.29407491064330055,0.56546418286358,0.3296042448539684,0.18504339643519602,0.5213284401020364,-0.07507289399827953,-0.19530690821562655,-1.1723875655838285,-0.5034846843882642,-0.07903156383822371,2.392683127603995,8.903381642512077
8,6,7,6,91.4,142.4,601.4,10.6,19.6,41,5.8,0.0,196.48,"(7.0, 9.0]","(5.0, 9.0]","(90.2, 91.6]","(108.3, 142.4]","(437.7, 664.2]","(8.4, 10.8]","(19.3, 22.8]","(33.0, 42.0]","(4.9, 9.4]","(-0.001, 6.4]","(6.57, 1090.84]",1.4267309269019497,1.392680337300054,0.1411998603849125,0.5194251826285293,0.2286868682219981,0.419834400831143,0.13267860417210134,-0.20959371058416562,0.9698011276777085,-0.07903156383822371,3.0885544462897454,8.903381642512077
2,2,8,5,92.5,121.1,674.4,8.6,18.2,46,1.8,0.0,200.94,"(0.999, 3.0]","(1.999, 4.0]","(91.6, 92.9]","(108.3, 142.4]","(664.2, 713.9]","(8.4, 10.8]","(15.5, 19.3]","(42.0, 53.0]","(0.399, 2.7]","(-0.001, 6.4]","(6.57, 1090.84]",-1.1544778294159257,-1.916184280445842,0.3296042448539684,0.18504339643519602,0.5213284401020364,-0.07507289399827953,-0.10899493127148772,0.09127936910322898,-1.2128445198274365,-0.07903156383822371,3.163159880937304,8.903381642512077
1,2,8,1,91.0,129.5,692.6,7.0,18.8,40,2.2,0.0,212.88,"(0.999, 3.0]","(1.999, 4.0]","(90.2, 91.6]","(108.3, 142.4]","(664.2, 713.9]","(6.5, 8.4]","(15.5, 19.3]","(33.0, 42.0]","(0.399, 2.7]","(-0.001, 6.4]","(6.57, 1090.84]",-1.5846792888022383,-1.916184280445842,0.0726891751234363,0.31691226986355286,0.5942883936392516,-0.47099872986181746,-0.005420558938520896,-0.26976832652164456,-0.9945799550769218,-0.07903156383822371,3.362888331540858,8.903381642512077
6,5,8,5,92.5,121.1,674.4,8.6,25.1,27,4.0,0.0,1090.84,"(4.0, 7.0]","(4.0, 5.0]","(91.6, 92.9]","(108.3, 142.4]","(664.2, 713.9]","(8.4, 10.8]","(22.8, 33.3]","(14.999, 33.0]","(2.7, 4.0]","(-0.001, 6.4]","(6.57, 1090.84]",0.5663280081293245,0.56546418286358,0.3296042448539684,0.18504339643519602,0.5213284401020364,-0.07507289399827953,1.0821103505576284,-1.0520383337088706,-0.012389413699606602,-0.07903156383822371,18.049118690996178,8.903381642512077
7,5,3,6,81.9,3.0,7.9,3.5,13.4,75,1.8,0.0,0.0,"(4.0, 7.0]","(4.0, 5.0]","(18.698999999999998, 90.2]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(-0.001, 6.5]","(2.1990000000000003, 15.5]","(53.0, 100.0]","(0.399, 2.7]","(-0.001, 6.4]","(-0.001, 0.52]",0.9965294675156371,0.56546418286358,-1.485928914575124,-1.6689701692658672,-2.1505291990492723,-1.3370864958133069,-0.9375899099352202,1.8363432312901178,-1.2128445198274365,-0.07903156383822371,-0.19809932042602912,8.903381642512077
6,3,3,2,88.0,17.2,43.5,3.8,15.2,51,2.7,0.0,0.0,"(4.0, 7.0]","(1.999, 4.0]","(18.698999999999998, 90.2]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(-0.001, 6.5]","(2.1990000000000003, 15.5]","(42.0, 53.0]","(0.399, 2.7]","(-0.001, 6.4]","(-0.001, 0.52]",0.5663280081293245,-1.088968126009368,-0.4411409643376279,-1.4460489784703117,-2.0078163228995547,-1.2628504015888935,-0.6268667929363206,0.3921524487906236,-0.7217492491387786,-0.07903156383822371,-0.19809932042602912,8.903381642512077
